Année,Tournoi,Tour,Joueur_1,Joueur_2,Res_1,Res_2,Cote_1,Cote_2,Tournoi_type
2014,masters-de-paris-bercy,16,10,0,2,1,1.22,4.3,1
2014,masters-de-paris-bercy,16,0,6,1,2,4.06,1.23,1
2014,masters-de-paris-bercy,16,5,0,2,1,1.18,4.85,1
2014,masters-de-paris-bercy,16,0,12,0,2,1.64,2.24,1
2014,masters-de-paris-bercy,16,14,0,2,0,1.34,3.25,1
2014,masters-de-paris-bercy,16,0,3,0,2,2.9,1.41,1
2014,masters-de-paris-bercy,16,7,0,2,1,1.42,2.84,1
2014,masters-de-paris-bercy,16,0,11,0,2,1.56,2.4,1
2014,masters-de-paris-bercy,16,16,0,0,2,2.03,1.77,1
2014,masters-de-paris-bercy,16,0,2,1,2,7.88,1.09,1
2014,masters-de-paris-bercy,8,1,0,2,0,1.17,4.96,1
2014,masters-de-paris-bercy,8,9,8,0,2,2.59,1.5,1
2014,masters-de-paris-bercy,8,4,0,2,0,1.24,4.08,1
2014,masters-de-paris-bercy,8,10,6,1,2,2.32,1.6,1
2014,masters-de-paris-bercy,8,5,12,2,0,1.29,3.65,1
2014,masters-de-paris-bercy,8,14,3,2,1,2.53,1.52,1
2014,masters-de-paris-bercy,8,7,11,2,0,1.58,2.36,1
2014,masters-de-paris-bercy,8,0,2,0,2,9.2,1.07,1
2014,masters-de-paris-bercy,4,1,8,2,0,1.35,3.29,1
2014,masters-de-paris-bercy,4,4,6,1,2,2.2,1.69,1
2014,masters-de-paris-bercy,4,5,14,2,1,1.25,4.04,1
2014,masters-de-paris-bercy,4,7,2,2,0,3.81,1.28,1
2014,masters-de-paris-bercy,2,1,6,2,0,1.21,4.57,1
2014,masters-de-paris-bercy,2,5,7,1,2,2.11,1.72,1
2014,masters-de-paris-bercy,1,1,7,2,0,1.17,5.13,1
2013,masters-de-paris-bercy,32,0,0,0,2,1.47,2.55,1
2013,masters-de-paris-bercy,32,35,34,1,2,1.81,1.89,1
2013,masters-de-paris-bercy,32,0,0,0,2,1.48,2.54,1
2013,masters-de-paris-bercy,32,0,0,2,0,2.08,1.68,1
2013,masters-de-paris-bercy,32,0,0,2,0,2.73,1.42,1
2013,masters-de-paris-bercy,32,35,0,2,0,1.83,1.87,1
2013,masters-de-paris-bercy,32,0,34,0,2,1.78,1.94,1
2013,masters-de-paris-bercy,32,36,0,2,1,5.56,1.13,1
2013,masters-de-paris-bercy,32,0,0,1,2,2.13,1.65,1
2013,masters-de-paris-bercy,32,35,0,1,2,2.48,1.5,1
2013,masters-de-paris-bercy,32,34,0,1,2,1.66,2.11,1
2013,masters-de-paris-bercy,32,0,34,2,1,1.92,1.79,1
2013,masters-de-paris-bercy,32,0,0,0,2,2.25,1.59,1
2013,masters-de-paris-bercy,32,34,0,2,0,2.72,1.41,1
2013,masters-de-paris-bercy,32,0,34,0,2,1.2,4.18,1
2013,masters-de-paris-bercy,16,1,0,2,0,1.03,11.25,1
2013,masters-de-paris-bercy,16,0,14,0,2,3.76,1.25,1
2013,masters-de-paris-bercy,16,9,0,2,1,1.31,3.32,1
2013,masters-de-paris-bercy,16,0,8,2,1,2.72,1.42,1
2013,masters-de-paris-bercy,16,3,0,2,1,1.14,5.29,1
2013,masters-de-paris-bercy,16,0,15,1,2,2.14,1.64,1
2013,masters-de-paris-bercy,16,10,0,2,0,1.27,3.58,1
2013,masters-de-paris-bercy,16,0,6,0,2,9.12,1.05,1
2013,masters-de-paris-bercy,16,5,0,2,0,1.16,4.8,1
2013,masters-de-paris-bercy,16,0,11,2,0,2.21,1.6,1
2013,masters-de-paris-bercy,16,16,0,1,2,2.89,1.38,1
2013,masters-de-paris-bercy,16,0,4,0,2,3.6,1.27,1
2013,masters-de-paris-bercy,16,7,0,2,1,1.34,3.14,1
2013,masters-de-paris-bercy,16,0,12,0,2,1.96,1.77,1
2013,masters-de-paris-bercy,16,13,0,2,1,1.35,3.08,1
2013,masters-de-paris-bercy,16,0,2,0,2,18.75,1.01,1
2013,masters-de-paris-bercy,8,1,14,2,0,1.19,4.44,1
2013,masters-de-paris-bercy,8,9,0,2,0,1.38,2.88,1
2013,masters-de-paris-bercy,8,3,15,2,0,1.33,3.22,1
2013,masters-de-paris-bercy,8,10,6,0,2,1.7,2.04,1
2013,masters-de-paris-bercy,8,5,0,2,0,1.26,3.65,1
2013,masters-de-paris-bercy,8,0,4,1,2,3.02,1.36,1
2013,masters-de-paris-bercy,8,7,12,2,0,1.53,2.4,1
2013,masters-de-paris-bercy,8,13,2,1,2,4.75,1.16,1
2013,masters-de-paris-bercy,4,1,9,2,0,1.14,5.34,1
2013,masters-de-paris-bercy,4,3,6,2,1,1.91,1.86,1
2013,masters-de-paris-bercy,4,5,4,2,1,1.87,1.91,1
2013,masters-de-paris-bercy,4,7,2,0,2,4.91,1.16,1
2013,masters-de-paris-bercy,2,1,3,0,2,1.11,6.3,1
2013,masters-de-paris-bercy,2,5,2,1,2,3.59,1.28,1
2013,masters-de-paris-bercy,1,3,2,0,2,5.41,1.14,1
2012,masters-de-paris-bercy,32,0,0,0,2,2.23,1.59,1
2012,masters-de-paris-bercy,32,0,35,0,2,4.64,1.17,1
2012,masters-de-paris-bercy,32,0,0,2,0,1.59,2.26,1
2012,masters-de-paris-bercy,32,0,0,1,2,2.65,1.44,1
2012,masters-de-paris-bercy,32,35,34,2,0,1.37,2.9,1
2012,masters-de-paris-bercy,32,0,34,0,2,1.55,2.32,1
2012,masters-de-paris-bercy,32,0,34,0,2,2.19,1.62,1
2012,masters-de-paris-bercy,32,0,34,0,2,1.39,2.81,1
2012,masters-de-paris-bercy,32,0,0,0,2,3.21,1.32,1
2012,masters-de-paris-bercy,32,0,0,2,0,3.11,1.34,1
2012,masters-de-paris-bercy,32,0,0,2,0,3.81,1.24,1
2012,masters-de-paris-bercy,32,0,0,0,2,1.21,4.15,1
2012,masters-de-paris-bercy,32,0,34,0,2,1.71,2.04,1
2012,masters-de-paris-bercy,32,0,35,0,2,3.65,1.26,1
2012,masters-de-paris-bercy,32,0,34,2,0,1.61,2.2,1
2012,masters-de-paris-bercy,16,36,0,0,2,5.9,1.11,1
2012,masters-de-paris-bercy,16,0,15,0,2,2.82,1.39,1
2012,masters-de-paris-bercy,16,12,0,1,2,1.39,2.83,1
2012,masters-de-paris-bercy,16,0,5,0,2,6.56,1.1,1
2012,masters-de-paris-bercy,16,3,0,2,0,1.05,9.19,1
2012,masters-de-paris-bercy,16,0,13,2,0,3.04,1.36,1
2012,masters-de-paris-bercy,16,9,0,2,0,1.72,2.03,1
2012,masters-de-paris-bercy,16,0,8,0,2,3.06,1.35,1
2012,masters-de-paris-bercy,16,6,0,2,1,1.25,3.71,1
2012,masters-de-paris-bercy,16,0,11,1,2,4.2,1.21,1
2012,masters-de-paris-bercy,16,16,0,2,0,1.12,5.71,1
2012,masters-de-paris-bercy,16,0,4,0,2,6.38,1.1,1
2012,masters-de-paris-bercy,16,7,0,2,0,1.11,5.98,1
2012,masters-de-paris-bercy,16,0,10,2,0,2.35,1.55,1
2012,masters-de-paris-bercy,16,14,0,2,1,1.39,2.84,1
2012,masters-de-paris-bercy,16,0,2,2,1,7.09,1.08,1
2012,masters-de-paris-bercy,8,0,5,1,2,4.04,1.21,1
2012,masters-de-paris-bercy,8,3,0,1,2,1.06,8.56,1
2012,masters-de-paris-bercy,8,9,8,1,2,2.47,1.5,1
2012,masters-de-paris-bercy,8,6,11,2,0,1.22,4.05,1
2012,masters-de-paris-bercy,8,16,4,1,2,2.79,1.4,1
2012,masters-de-paris-bercy,8,7,0,0,2,1.22,4.04,1
2012,masters-de-paris-bercy,8,14,0,0,2,1.75,1.98,1
2012,masters-de-paris-bercy,4,0,5,2,0,3.35,1.3,1
2012,masters-de-paris-bercy,4,6,4,0,2,1.75,1.98,1
2012,masters-de-paris-bercy,4,0,0,2,0,1.98,1.75,1
2012,masters-de-paris-bercy,2,0,0,0,2,1.6,2.26,1
2012,masters-de-paris-bercy,2,4,0,2,0,1.38,2.95,1
2012,masters-de-paris-bercy,1,0,4,0,2,2.85,1.41,1
2021,melbourne-great-ocean-road-open,32,39,0,2,0,2.75,1.4,0
2021,melbourne-great-ocean-road-open,32,0,39,2,0,1.15,5.25,0
2021,melbourne-great-ocean-road-open,32,11,0,2,1,1.37,3.03,0
2021,melbourne-great-ocean-road-open,32,0,0,1,2,2.68,1.47,0
2021,melbourne-great-ocean-road-open,32,0,0,0,2,1.54,2.42,0
2021,melbourne-great-ocean-road-open,32,0,0,2,0,2.31,1.58,0
2021,melbourne-great-ocean-road-open,32,0,0,0,2,2.24,1.63,0
2021,melbourne-great-ocean-road-open,32,0,14,2,0,2.11,1.71,0
2021,melbourne-great-ocean-road-open,32,10,0,2,1,1.53,2.49,0
2021,melbourne-great-ocean-road-open,32,0,0,1,2,2.94,1.39,0
2021,melbourne-great-ocean-road-open,32,0,0,1,2,1.61,2.28,0
2021,melbourne-great-ocean-road-open,32,0,0,1,2,3.86,1.26,0
2021,melbourne-great-ocean-road-open,32,0,0,0,2,2.1,1.72,0
2021,melbourne-great-ocean-road-open,32,35,9,1,2,2.28,1.62,0
2021,melbourne-great-ocean-road-open,32,13,0,2,0,1.36,3.12,0
2021,melbourne-great-ocean-road-open,32,39,35,0,2,1.67,2.19,0
2021,melbourne-great-ocean-road-open,32,37,0,0,2,4.99,1.17,0
2021,melbourne-great-ocean-road-open,32,0,0,1,2,1.4,2.9,0
2021,melbourne-great-ocean-road-open,32,0,35,2,0,1.36,3.12,0
2021,melbourne-great-ocean-road-open,32,37,12,2,0,1.43,2.8,0
2021,melbourne-great-ocean-road-open,32,16,0,0,2,2.78,1.44,0
2021,melbourne-great-ocean-road-open,32,0,0,0,2,4.0,1.25,0
2021,melbourne-great-ocean-road-open,32,0,35,0,2,1.47,2.67,0
2021,melbourne-great-ocean-road-open,16,1,0,0,2,1.32,3.34,0
2021,melbourne-great-ocean-road-open,16,0,0,1,2,2.3,1.61,0
2021,melbourne-great-ocean-road-open,16,11,0,2,1,1.65,2.23,0
2021,melbourne-great-ocean-road-open,16,0,5,2,0,2.22,1.64,0
2021,melbourne-great-ocean-road-open,16,3,0,2,0,1.25,3.97,0
2021,melbourne-great-ocean-road-open,16,0,0,0,2,1.65,2.21,0
2021,melbourne-great-ocean-road-open,16,10,0,1,2,1.69,2.15,0
2021,melbourne-great-ocean-road-open,16,0,8,1,2,2.54,1.51,0
2021,melbourne-great-ocean-road-open,16,7,0,2,0,1.62,2.26,0
2021,melbourne-great-ocean-road-open,16,0,9,2,1,1.79,2.02,0
2021,melbourne-great-ocean-road-open,16,13,0,2,0,1.15,5.3,0
2021,melbourne-great-ocean-road-open,16,0,4,0,2,6.25,1.13,0
2021,melbourne-great-ocean-road-open,16,6,0,2,0,1.32,3.41,0
2021,melbourne-great-ocean-road-open,16,0,0,2,1,2.07,1.74,0
2021,melbourne-great-ocean-road-open,16,0,0,2,0,1.2,4.49,0
2021,melbourne-great-ocean-road-open,16,0,2,0,2,5.74,1.14,0
2021,melbourne-great-ocean-road-open,8,0,0,0,2,1.4,2.99,0
2021,melbourne-great-ocean-road-open,8,11,0,2,0,1.33,3.33,0
2021,melbourne-great-ocean-road-open,8,3,0,2,0,1.24,4.1,0
2021,melbourne-great-ocean-road-open,8,0,8,2,0,2.23,1.66,0
2021,melbourne-great-ocean-road-open,8,7,0,2,1,1.45,2.76,0
2021,melbourne-great-ocean-road-open,8,13,4,0,2,3.82,1.27,0
2021,melbourne-great-ocean-road-open,8,6,0,0,2,1.46,2.76,0
2021,melbourne-great-ocean-road-open,8,0,2,0,2,1.62,2.3,0
2021,melbourne-great-ocean-road-open,4,0,11,2,0,2.55,1.52,0
2021,melbourne-great-ocean-road-open,4,3,0,1,2,1.4,2.97,0
2021,melbourne-great-ocean-road-open,4,7,4,0,2,3.68,1.28,0
2021,melbourne-great-ocean-road-open,4,0,2,1,2,3.59,1.29,0
2021,melbourne-great-ocean-road-open,2,0,0,0,2,2.16,1.69,0
2021,melbourne-great-ocean-road-open,2,4,2,2,1,1.44,2.78,0
2021,melbourne-great-ocean-road-open,1,0,4,0,2,4.05,1.25,0
2021,melbourne-murray-river-open,32,0,0,1,2,2.64,1.47,0
2021,melbourne-murray-river-open,32,37,0,1,2,1.39,2.99,0
2021,melbourne-murray-river-open,32,0,14,2,0,2.69,1.46,0
2021,melbourne-murray-river-open,32,11,0,1,2,1.65,2.22,0
2021,melbourne-murray-river-open,32,0,0,0,2,2.83,1.42,0
2021,melbourne-murray-river-open,32,0,0,0,2,1.29,3.54,0
2021,melbourne-murray-river-open,32,0,0,0,2,3.43,1.31,0
2021,melbourne-murray-river-open,32,39,0,2,0,2.75,1.44,0
2021,melbourne-murray-river-open,32,0,13,1,2,5.78,1.14,0
2021,melbourne-murray-river-open,32,10,0,2,0,1.44,2.73,0
2021,melbourne-murray-river-open,32,0,0,2,0,2.08,1.73,0
2021,melbourne-murray-river-open,32,0,35,2,0,2.64,1.47,0
2021,melbourne-murray-river-open,32,0,0,0,2,2.57,1.5,0
2021,melbourne-murray-river-open,32,0,0,0,2,3.58,1.29,0
2021,melbourne-murray-river-open,32,35,9,2,1,2.96,1.39,0
2021,melbourne-murray-river-open,32,16,0,2,0,1.16,5.16,0
2021,melbourne-murray-river-open,32,0,0,2,0,2.05,1.76,0
2021,melbourne-murray-river-open,32,0,0,2,1,2.32,1.6,0
2021,melbourne-murray-river-open,32,0,0,2,0,2.35,1.59,0
2021,melbourne-murray-river-open,32,0,0,1,2,1.41,2.87,0
2021,melbourne-murray-river-open,32,35,12,0,2,2.96,1.39,0
2021,melbourne-murray-river-open,32,15,0,2,1,1.69,2.15,0
2021,melbourne-murray-river-open,32,0,0,1,2,2.27,1.62,0
2021,melbourne-murray-river-open,32,35,0,2,1,2.98,1.39,0
2021,melbourne-murray-river-open,16,1,0,2,1,1.35,3.21,0
2021,melbourne-murray-river-open,16,0,0,2,1,3.07,1.37,0
2021,melbourne-murray-river-open,16,0,0,2,0,1.97,1.82,0
2021,melbourne-murray-river-open,16,0,6,0,2,5.64,1.14,0
2021,melbourne-murray-river-open,16,4,0,2,0,1.7,2.13,0
2021,melbourne-murray-river-open,16,0,13,0,2,5.89,1.13,0
2021,melbourne-murray-river-open,16,10,0,0,2,1.51,2.54,0
2021,melbourne-murray-river-open,16,0,8,0,2,5.39,1.15,0
2021,melbourne-murray-river-open,16,5,0,1,2,1.75,2.06,0
2021,melbourne-murray-river-open,16,0,0,2,0,1.47,2.67,0
2021,melbourne-murray-river-open,16,16,0,1,2,1.53,2.5,0
2021,melbourne-murray-river-open,16,0,3,0,2,5.42,1.15,0
2021,melbourne-murray-river-open,16,7,0,0,2,1.32,3.35,0
2021,melbourne-murray-river-open,16,0,12,2,0,1.48,2.61,0
2021,melbourne-murray-river-open,16,15,0,0,2,1.48,2.63,0
2021,melbourne-murray-river-open,16,0,2,0,2,5.44,1.15,0
2021,melbourne-murray-river-open,8,1,0,2,1,1.32,3.41,0
2021,melbourne-murray-river-open,8,0,6,2,0,2.36,1.59,0
2021,melbourne-murray-river-open,8,4,13,2,0,1.72,2.11,0
2021,melbourne-murray-river-open,8,0,8,0,2,2.53,1.52,0
2021,melbourne-murray-river-open,8,0,0,2,0,2.0,1.81,0
2021,melbourne-murray-river-open,8,0,3,1,2,3.13,1.37,0
2021,melbourne-murray-river-open,8,0,0,0,2,2.11,1.72,0
2021,melbourne-murray-river-open,8,0,2,1,2,3.08,1.38,0
2021,melbourne-murray-river-open,4,4,8,0,2,1.5,2.6,0
2021,melbourne-murray-river-open,4,0,2,2,0,2.9,1.4,0
2021,melbourne-murray-river-open,2,0,8,0,2,2.09,1.74,0
2021,melbourne-murray-river-open,2,3,0,2,0,1.39,3.04,0
2021,melbourne-murray-river-open,1,8,3,2,0,2.2,1.68,0
2022,melbourne-summer-set,16,34,0,2,0,2.21,1.66,0
2022,melbourne-summer-set,16,0,0,2,0,1.52,2.54,0
2022,melbourne-summer-set,16,0,7,2,0,1.55,2.45,0
2022,melbourne-summer-set,16,0,34,2,1,1.67,2.2,0
2022,melbourne-summer-set,16,35,0,1,2,1.88,1.92,0
2022,melbourne-summer-set,16,0,36,2,0,1.49,2.64,0
2022,melbourne-summer-set,16,8,0,2,0,1.37,3.12,0
2022,melbourne-summer-set,16,0,0,0,2,2.68,1.47,0
2022,melbourne-summer-set,16,0,35,2,1,7.62,1.09,0
2022,melbourne-summer-set,16,0,0,2,0,2.79,1.44,0
2022,melbourne-summer-set,16,34,34,2,0,1.41,2.95,0
2022,melbourne-summer-set,8,1,0,2,0,1.15,5.48,0
2022,melbourne-summer-set,8,0,0,1,2,1.96,1.85,0
2022,melbourne-summer-set,8,4,0,0,2,2.47,1.55,0
2022,melbourne-summer-set,8,0,0,1,2,2.82,1.43,0
2022,melbourne-summer-set,8,8,0,0,2,1.92,1.88,0
2022,melbourne-summer-set,8,0,3,1,2,4.92,1.18,0
2022,melbourne-summer-set,8,0,0,0,2,1.72,2.12,0
2022,melbourne-summer-set,8,0,2,2,1,2.21,1.65,0
2022,melbourne-summer-set,4,0,0,0,2,2.21,1.67,0
2022,melbourne-summer-set,4,0,3,1,2,2.16,1.7,0
2022,melbourne-summer-set,4,0,0,0,2,2.11,1.73,0
2022,melbourne-summer-set,2,1,0,2,0,1.2,4.59,0
2022,melbourne-summer-set,2,3,0,0,2,1.36,3.21,0
2022,melbourne-summer-set,1,1,0,2,0,1.14,5.8,0
2017,memphis,16,0,0,2,0,2.37,1.57,0
2017,memphis,16,34,34,1,2,1.62,2.29,0
2017,memphis,16,0,8,2,1,1.83,1.96,0
2017,memphis,16,35,34,1,2,1.52,2.52,0
2017,memphis,16,0,36,2,0,1.5,2.5,0
2017,memphis,16,34,5,2,0,4.13,1.24,0
2017,memphis,16,7,0,2,1,1.31,3.47,0
2017,memphis,16,0,0,2,1,2.85,1.41,0
2017,memphis,16,0,0,2,0,1.24,4.08,0
2017,memphis,16,6,0,1,2,1.71,2.13,0
2017,memphis,16,35,35,2,0,1.82,1.94,0
2017,memphis,16,0,0,2,0,1.7,2.15,0
2017,memphis,8,1,0,0,2,1.52,2.56,0
2017,memphis,8,0,0,2,1,3.04,1.38,0
2017,memphis,8,4,0,2,1,1.26,3.91,0
2017,memphis,8,0,0,2,0,1.58,2.37,0
2017,memphis,8,7,0,0,2,1.58,2.39,0
2017,memphis,8,0,3,2,0,1.83,1.92,0
2017,memphis,8,0,0,2,0,1.82,1.98,0
2017,memphis,8,0,2,1,2,4.44,1.21,0
2017,memphis,4,0,0,2,0,1.49,2.59,0
2017,memphis,4,4,0,0,2,1.37,3.12,0
2017,memphis,4,0,0,0,2,3.03,1.38,0
2017,memphis,4,0,2,2,1,3.54,1.31,0
2017,memphis,2,0,0,2,0,1.78,2.06,0
2017,memphis,2,0,0,2,0,1.49,2.65,0
2017,memphis,1,0,0,0,2,2.64,1.49,0
2016,memphis,16,0,35,2,1,2.07,1.74,0
2016,memphis,16,0,0,0,2,2.27,1.6,0
2016,memphis,16,0,5,0,2,2.09,1.73,0
2016,memphis,16,34,34,2,0,1.91,1.88,0
2016,memphis,16,0,6,2,0,1.57,2.35,0
2016,memphis,16,8,0,2,1,2.28,1.59,0
2016,memphis,16,0,0,1,2,1.91,1.87,0
2016,memphis,16,0,0,0,2,2.28,1.62,0
2016,memphis,16,7,0,2,1,1.44,2.71,0
2016,memphis,16,0,35,2,1,1.38,2.94,0
2016,memphis,16,35,34,2,0,1.19,4.52,0
2016,memphis,8,1,0,2,0,1.04,12.2,0
2016,memphis,8,0,5,2,0,1.85,1.94,0
2016,memphis,8,4,0,2,0,1.2,4.39,0
2016,memphis,8,0,0,2,0,2.66,1.47,0
2016,memphis,8,8,0,0,2,2.58,1.5,0
2016,memphis,8,0,3,0,2,2.25,1.62,0
2016,memphis,8,7,0,0,2,1.48,2.63,0
2016,memphis,8,0,2,2,0,2.65,1.48,0
2016,memphis,4,1,0,2,0,1.07,9.28,0
2016,memphis,4,4,0,2,0,1.42,2.83,0
2016,memphis,4,0,3,2,0,2.21,1.64,0
2016,memphis,4,0,0,1,2,2.43,1.54,0
2016,memphis,2,1,4,2,1,1.17,4.82,0
2016,memphis,2,0,0,1,2,2.12,1.72,0
2016,memphis,1,1,0,2,0,1.13,6.1,0
2015,memphis,16,34,0,2,0,1.54,2.4,0
2015,memphis,16,34,0,2,1,2.97,1.38,0
2015,memphis,16,0,5,0,2,4.36,1.2,0
2015,memphis,16,0,0,2,0,1.47,2.62,0
2015,memphis,16,35,35,2,0,1.42,2.8,0
2015,memphis,16,0,7,2,1,1.52,2.47,0
2015,memphis,16,8,0,0,2,1.62,2.19,0
2015,memphis,16,34,34,2,0,1.83,1.93,0
2015,memphis,16,0,0,1,2,2.98,1.38,0
2015,memphis,16,6,36,2,0,2.98,1.38,0
2015,memphis,16,0,0,0,2,1.68,2.15,0
2015,memphis,16,0,0,0,2,1.95,1.81,0
2015,memphis,8,1,0,2,1,1.07,8.9,0
2015,memphis,8,0,5,2,1,4.7,1.18,0
2015,memphis,8,3,0,2,0,1.61,2.26,0
2015,memphis,8,0,0,0,2,4.1,1.23,0
2015,memphis,8,0,0,2,0,1.61,2.28,0
2015,memphis,8,0,4,2,0,1.54,2.46,0
2015,memphis,8,6,0,2,1,1.39,2.94,0
2015,memphis,8,0,2,0,2,2.75,1.43,0
2015,memphis,4,1,0,2,1,1.06,10.8,0
2015,memphis,4,3,0,0,2,1.73,2.1,0
2015,memphis,4,0,0,2,1,2.41,1.56,0
2015,memphis,4,6,2,0,2,2.76,1.44,0
2015,memphis,2,1,0,2,1,1.33,3.37,0
2015,memphis,2,0,2,1,2,3.07,1.39,0
2015,memphis,1,1,2,2,0,1.41,2.9,0
2014,memphis,16,0,0,0,2,1.66,2.11,0
2014,memphis,16,0,0,0,2,2.4,1.52,0
2014,memphis,16,0,6,2,1,4.04,1.22,0
2014,memphis,16,35,34,2,0,1.55,2.33,0
2014,memphis,16,35,0,1,2,1.95,1.78,0
2014,memphis,16,0,7,2,1,2.47,1.5,0
2014,memphis,16,8,0,2,0,1.55,2.34,0
2014,memphis,16,34,34,2,0,2.96,1.36,0
2014,memphis,16,34,0,2,0,2.46,1.51,0
2014,memphis,16,5,0,0,2,1.44,2.62,0
2014,memphis,16,0,0,2,1,1.57,2.28,0
2014,memphis,16,0,0,0,2,2.52,1.48,0
2014,memphis,8,1,0,2,0,1.15,5.06,0
2014,memphis,8,0,0,1,2,1.5,2.47,0
2014,memphis,8,3,0,2,1,1.47,2.56,0
2014,memphis,8,0,0,0,2,1.64,2.16,0
2014,memphis,8,8,0,1,2,1.44,2.62,0
2014,memphis,8,0,4,1,2,2.17,1.63,0
2014,memphis,8,0,0,0,2,1.83,1.88,0
2014,memphis,8,0,2,2,0,1.94,1.78,0
2014,memphis,4,1,0,2,1,1.1,6.44,0
2014,memphis,4,3,0,0,2,1.22,4.0,0
2014,memphis,4,0,4,0,2,2.94,1.37,0
2014,memphis,4,0,0,1,2,2.41,1.52,0
2014,memphis,2,1,0,2,0,1.12,5.62,0
2014,memphis,1,1,0,2,0,1.42,2.77,0
2013,memphis,16,1,0,2,1,1.22,3.98,0
2013,memphis,16,0,0,0,2,1.52,2.44,0
2013,memphis,16,34,5,0,2,4.01,1.22,0
2013,memphis,16,4,0,2,0,1.29,3.45,0
2013,memphis,16,0,0,0,2,1.86,1.86,0
2013,memphis,16,35,34,0,2,2.08,1.68,0
2013,memphis,16,0,7,0,2,3.98,1.22,0
2013,memphis,16,34,36,0,2,1.74,2.01,0
2013,memphis,16,0,0,1,2,1.42,2.73,0
2013,memphis,16,0,0,1,2,2.38,1.53,0
2013,memphis,16,0,3,2,0,2.38,1.54,0
2013,memphis,16,6,0,2,0,1.2,4.2,0
2013,memphis,16,0,0,1,2,1.82,1.9,0
2013,memphis,16,0,35,1,2,2.14,1.65,0
2013,memphis,16,35,2,2,1,7.91,1.07,0
2013,memphis,8,1,0,2,1,1.18,4.58,0
2013,memphis,8,0,5,0,2,4.5,1.18,0
2013,memphis,8,4,0,1,2,1.23,3.92,0
2013,memphis,8,0,7,1,2,3.15,1.34,0
2013,memphis,8,0,0,2,0,2.06,1.7,0
2013,memphis,8,0,0,0,2,2.52,1.48,0
2013,memphis,8,0,0,0,2,1.59,2.26,0
2013,memphis,4,1,5,0,2,1.72,2.02,0
2013,memphis,4,0,7,2,1,3.36,1.3,0
2013,memphis,4,0,0,0,2,3.64,1.26,0
2013,memphis,4,0,0,2,0,1.65,2.16,0
2013,memphis,2,0,0,1,2,1.55,2.36,0
2013,memphis,1,5,0,2,0,1.29,3.5,0
2012,memphis,16,0,0,2,0,1.14,5.29,0
2012,memphis,16,0,0,1,2,1.37,2.98,0
2012,memphis,16,0,0,2,1,1.77,1.96,0
2012,memphis,16,0,0,2,1,3.28,1.32,0
2012,memphis,16,0,0,2,0,1.34,3.11,0
2012,memphis,16,0,0,0,2,1.9,1.82,0
2012,memphis,16,0,0,2,1,1.44,2.64,0
2012,memphis,16,0,0,0,2,3.01,1.36,0
2012,memphis,16,0,0,1,2,1.78,1.96,0
2012,memphis,16,0,0,2,1,1.2,4.39,0
2012,memphis,16,0,0,0,2,1.75,1.99,0
2012,memphis,16,0,0,0,2,4.46,1.18,0
2012,memphis,16,0,0,0,2,1.36,3.05,0
2012,memphis,16,0,0,0,2,1.83,1.88,0
2012,memphis,16,0,0,2,0,1.97,1.77,0
2012,memphis,16,0,0,2,0,3.76,1.25,0
2012,memphis,8,0,0,2,0,1.12,5.62,0
2012,memphis,8,0,0,2,1,1.4,2.79,0
2012,memphis,8,0,0,2,1,1.38,2.89,0
2012,memphis,8,0,0,2,0,2.7,1.42,0
2012,memphis,8,0,0,2,0,2.82,1.4,0
2012,memphis,8,0,0,0,2,5.24,1.13,0
2012,memphis,8,0,0,0,2,1.65,2.15,0
2012,memphis,8,0,0,2,0,1.98,1.76,0
2012,memphis,4,0,0,0,2,1.39,2.82,0
2012,memphis,4,0,0,2,0,2.18,1.64,0
2012,memphis,4,0,0,0,2,6.08,1.11,0
2012,memphis,4,0,0,0,2,1.78,1.95,0
2012,memphis,2,0,0,2,1,1.53,2.42,0
2012,memphis,2,0,0,2,0,1.1,6.31,0
2012,memphis,1,0,0,2,0,3.19,1.34,0
2021,metz,16,35,34,2,1,1.36,3.18,0
2021,metz,16,35,0,0,2,2.3,1.62,0
2021,metz,16,35,6,2,1,2.34,1.58,0
2021,metz,16,0,0,1,2,1.59,2.35,0
2021,metz,16,36,34,1,2,2.77,1.44,0
2021,metz,16,34,7,1,2,5.17,1.16,0
2021,metz,16,8,0,2,0,1.34,3.28,0
2021,metz,16,0,37,2,1,1.34,3.29,0
2021,metz,16,36,0,2,0,1.3,3.53,0
2021,metz,16,5,0,2,0,2.11,1.73,0
2021,metz,16,34,36,2,0,1.56,2.41,0
2021,metz,16,39,0,2,0,2.18,1.69,0
2021,metz,8,1,0,2,0,1.35,3.21,0
2021,metz,8,0,0,0,2,2.36,1.59,0
2021,metz,8,4,0,0,2,1.56,2.43,0
2021,metz,8,0,7,2,0,3.21,1.35,0
2021,metz,8,8,0,2,1,1.64,2.26,0
2021,metz,8,0,3,0,2,3.17,1.36,0
2021,metz,8,5,0,1,2,1.57,2.42,0
2021,metz,8,0,2,0,2,2.79,1.44,0
2021,metz,4,1,0,2,0,1.65,2.25,0
2021,metz,4,0,0,1,2,2.02,1.8,0
2021,metz,4,8,3,0,2,2.49,1.54,0
2021,metz,4,0,2,1,2,2.67,1.48,0
2021,metz,2,1,0,2,0,1.35,3.23,0
2021,metz,2,3,2,0,2,1.88,1.93,0
2021,metz,1,1,2,2,0,1.9,1.9,0
2019,metz,16,34,0,0,2,3.92,1.25,0
